Date,Open,High,Low,Close,Adj Close,Volume
2017-10-12,121.272728,122.227272,119.136360,119.409088,111.602463,3564469
2017-10-13,119.545456,119.545456,116.181816,117.545456,109.860672,1466347
2017-10-16,118.181816,119.363632,116.409088,116.863632,109.223419,1028068
2017-10-17,118.181816,118.363632,115.681816,116.090912,108.501221,984039
2017-10-18,116.545456,116.545456,112.000000,113.045456,105.654869,2063382
2017-10-19,114.545456,117.545456,114.545456,116.409088,108.798599,610634
2017-10-23,117.727272,120.409088,112.500000,118.545456,110.795296,3832105
2017-10-24,119.090912,119.090912,115.500000,115.863632,108.288795,1475097
2017-10-25,118.181816,119.090912,113.545456,113.772728,106.334587,2263629
2017-10-26,113.772728,116.136360,113.681816,115.318184,107.779007,958536
2017-10-27,114.681816,118.181816,114.545456,115.500000,107.948936,1563317
2017-10-30,115.909088,117.181816,114.545456,115.363632,107.821487,1045057
2017-10-31,115.409088,116.000000,114.090912,115.363632,107.821487,886234
2017-11-01,115.863632,118.181816,115.500000,117.863632,110.158043,2097030
2017-11-02,118.181816,118.181816,115.545456,116.045456,108.458740,627410
2017-11-03,116.409088,117.181816,115.454544,115.818184,108.246323,780920
2017-11-06,115.545456,116.636360,114.000000,114.590912,107.099289,896230
2017-11-07,115.227272,115.636360,113.090912,113.727272,106.292107,846837
2017-11-08,114.090912,114.863632,108.272728,108.772728,101.661476,1493451
2017-11-09,109.000000,115.090912,108.909088,113.590912,106.164658,1999950
2017-11-10,113.636360,118.000000,112.954544,115.863632,108.288795,1623243
2017-11-13,116.590912,119.545456,116.136360,117.409088,109.733215,1622577
2017-11-14,118.045456,120.727272,111.136360,113.363632,105.952240,4401493
2017-11-15,113.363632,113.363632,108.181816,109.272728,102.128784,1299384
2017-11-16,109.954544,111.181816,106.272728,106.954544,99.962151,1512936
2017-11-17,108.181816,110.590912,108.181816,109.181816,102.043816,1142817
2017-11-20,109.090912,109.954544,107.363632,109.681816,102.511131,433527
2017-11-21,110.454544,111.181816,109.909088,110.545456,103.318314,830855
2017-11-22,110.909088,111.318184,109.681816,110.181816,102.978447,559806
2017-11-23,110.772728,113.000000,109.818184,111.863632,104.550301,1679980
2017-11-24,111.590912,112.363632,109.181816,109.636360,102.468651,1172833
2017-11-27,109.090912,110.409088,107.727272,108.136360,101.066711,990071
2017-11-28,108.045456,108.863632,107.090912,107.318184,100.302025,891924
2017-11-29,106.818184,107.272728,105.181816,105.272728,98.390297,1770689
2017-11-30,104.545456,105.454544,101.636360,103.545456,96.775948,2132390
2017-12-01,104.090912,107.272728,101.045456,105.954544,99.027534,5164859
2017-12-04,106.363632,107.090912,103.363632,103.636360,96.860909,1085470
2017-12-05,103.636360,104.545456,102.727272,104.000000,97.200783,713194
2017-12-06,104.000000,104.318184,102.772728,103.090912,96.351120,955037
2017-12-07,103.636360,104.545456,102.454544,102.909088,96.181190,856827
2017-12-08,103.409088,103.909088,102.090912,102.363632,95.671394,1268480
2017-12-11,102.818184,107.000000,102.545456,106.363632,99.409882,2260221
2017-12-12,106.363632,107.818184,105.272728,105.863632,98.942574,998398
2017-12-13,104.545456,107.045456,104.500000,105.454544,98.560226,1042717
2017-12-14,106.318184,106.818184,102.863632,103.954544,97.158287,882955
2017-12-15,105.454544,106.227272,103.000000,103.545456,96.775948,956288
2017-12-18,104.045456,107.090912,101.772728,106.136360,99.197472,1284713
2017-12-19,105.636360,107.272728,105.272728,106.272728,99.324913,1158646
2017-12-20,107.000000,113.090912,105.909088,111.045456,103.785622,3417524
2017-12-21,111.000000,115.181816,110.636360,113.500000,106.079689,2588146
2017-12-22,113.545456,114.272728,111.363632,111.772728,104.465347,1151671
2017-12-26,112.590912,112.681816,109.818184,110.272728,103.063416,849424
2017-12-27,110.727272,111.681816,110.000000,111.000000,103.743141,867036
2017-12-28,112.272728,113.545456,110.727272,112.227272,104.890175,1463039
2017-12-29,111.818184,114.772728,111.818184,113.818184,106.377075,1320031
2018-01-01,113.636360,114.363632,111.363632,112.090912,104.762726,868772
2018-01-02,112.727272,113.545456,109.772728,110.636360,103.403275,1112752
2018-01-03,110.954544,112.000000,109.636360,110.090912,102.893478,1794228
2018-01-04,110.818184,112.363632,110.045456,110.863632,103.615677,1174803
2018-01-05,111.681816,113.181816,110.863632,111.636360,104.337898,1814574
2018-01-08,112.363632,113.181816,110.909088,111.863632,104.550301,3001645
2018-01-09,112.409088,113.545456,111.636360,112.681816,105.314995,1490514
2018-01-10,113.181816,113.636360,111.363632,111.772728,104.465347,1123292
2018-01-11,111.863632,113.181816,111.454544,111.909088,104.592789,3261925
2018-01-12,111.863632,112.500000,110.454544,111.409088,104.125481,840536
2018-01-15,110.954544,117.681816,110.909088,114.863632,107.354172,3039425
2018-01-16,115.272728,115.727272,110.454544,111.090912,103.828094,1388797
2018-01-17,112.272728,112.545456,106.090912,107.272728,100.259537,3572567
2018-01-18,112.727272,113.363632,103.954544,104.454544,97.625603,4269952
2018-01-19,104.545456,106.818184,103.636360,104.863632,98.007950,2537651
2018-01-22,105.454544,108.136360,105.045456,107.227272,100.217049,1036047
2018-01-23,108.909088,109.000000,105.454544,106.227272,99.282433,3728646
2018-01-24,106.818184,107.000000,103.409088,103.863632,97.073326,1863119
2018-01-25,104.363632,104.363632,100.681816,101.545456,94.906693,2981155
2018-01-29,101.363632,103.181816,101.227272,101.681816,95.034149,1185726
2018-01-30,101.818184,101.818184,98.363632,98.545456,92.102829,1716818
2018-01-31,98.590912,101.636360,96.363632,100.818184,94.226982,5741555
2018-02-01,101.545456,104.545456,100.000000,103.818184,97.030853,2790178
2018-02-02,101.818184,103.363632,100.636360,101.545456,94.906693,2321259
2018-02-05,99.818184,102.727272,98.181816,102.136360,95.458977,2885459
2018-02-06,100.000000,101.818184,96.818184,100.409088,93.844627,2245361
2018-02-07,103.636360,103.863632,101.227272,102.590912,95.883812,1188005
2018-02-08,102.727272,103.909088,102.272728,102.772728,96.053741,1390818
2018-02-09,101.818184,103.772728,101.545456,102.590912,95.883812,778079
2018-02-12,103.590912,105.181816,103.181816,104.181816,97.370697,892478
2018-02-14,104.954544,104.954544,102.454544,102.818184,96.096222,714258
2018-02-15,102.727272,102.954544,100.090912,100.545456,93.972076,1207605
2018-02-16,100.818184,101.409088,99.545456,100.954544,94.354424,1006569
2018-02-19,101.000000,101.727272,98.363632,101.181816,94.566833,1118531
2018-02-20,101.181816,101.454544,99.363632,100.909088,94.311943,821563
2018-02-21,101.363632,101.636360,99.681816,100.954544,94.354424,873376
2018-02-22,100.227272,100.727272,98.636360,99.136360,92.655106,796271
2018-02-23,99.636360,101.272728,99.090912,100.090912,93.547256,958262
2018-02-26,100.545456,100.772728,98.727272,100.500000,93.929596,892316
2018-02-27,100.818184,100.818184,99.000000,99.136360,92.655106,1247093
2018-02-28,99.090912,99.500000,97.363632,98.000000,91.593040,1133847
2018-03-01,98.409088,99.909088,97.500000,98.363632,91.932899,823271
2018-03-05,99.045456,99.045456,96.090912,96.636360,90.318550,830714
2018-03-06,97.181816,97.772728,93.136360,93.681816,87.557167,1287970
2018-03-07,93.181816,93.181816,90.000000,90.863632,84.923225,1755708
2018-03-08,91.000000,92.363632,88.000000,91.409088,85.433022,1441977
2018-03-09,92.727272,92.727272,90.227272,91.136360,85.178123,853950
2018-03-12,91.727272,92.500000,90.363632,91.136360,85.178123,1084817
2018-03-13,91.000000,93.272728,90.454544,92.863632,86.792473,1713078
2018-03-14,92.681816,92.954544,90.954544,92.363632,86.325165,1001008
2018-03-15,92.272728,94.000000,91.454544,92.454544,86.410141,1258291
2018-03-16,92.272728,92.727272,89.090912,89.545456,83.691238,1606103
2018-03-19,90.272728,90.272728,87.363632,88.136360,82.374252,1238070
2018-03-20,87.272728,91.727272,87.272728,90.909088,84.965714,1154612
2018-03-21,91.772728,92.227272,89.545456,90.181816,84.285980,668481
2018-03-22,90.227272,91.090912,89.590912,90.863632,84.923225,879494
2018-03-23,89.954544,90.727272,88.409088,90.136360,84.243492,1114096
2018-03-26,89.772728,90.136360,88.636360,89.181816,83.351357,3298977
2018-03-27,89.863632,97.045456,89.818184,93.954544,87.812065,1787858
2018-03-28,93.636360,93.636360,90.818184,91.318184,85.348068,1263220
2018-04-02,92.045456,93.136360,91.272728,92.772728,86.707512,583199
2018-04-03,92.272728,95.818184,91.818184,95.136360,88.916618,625205
2018-04-04,95.454544,95.909088,92.409088,92.772728,86.707512,684440
2018-04-05,93.772728,94.772728,92.727272,93.409088,87.302269,678882
2018-04-06,93.909088,95.272728,93.090912,94.954544,88.746689,455176
2018-04-09,95.272728,95.272728,93.227272,93.590912,87.472206,423181
2018-04-10,94.318184,94.363632,93.045456,93.363632,87.259789,1876965
2018-04-11,93.409088,95.363632,92.863632,94.636360,88.449303,3749516
2018-04-12,94.363632,95.272728,94.090912,94.863632,88.661720,456043
2018-04-13,95.000000,98.863632,94.954544,96.227272,89.936211,1531983
2018-04-16,95.454544,96.863632,93.863632,95.181816,88.959099,689968
2018-04-17,95.090912,98.136360,95.000000,96.590912,90.276077,811343
2018-04-18,97.500000,97.500000,95.909088,96.500000,90.191109,703069
2018-04-19,95.818184,98.545456,95.818184,97.454544,91.083244,735688
2018-04-20,97.636360,97.636360,95.636360,96.818184,90.488487,554722
2018-04-23,96.090912,96.818184,94.363632,95.000000,88.789169,558270
2018-04-24,95.045456,95.181816,93.090912,93.681816,87.557167,923001
2018-04-25,93.954544,93.954544,92.636360,93.590912,87.472206,658405
2018-04-26,93.454544,96.681816,92.727272,95.590912,89.341446,3073507
2018-04-27,96.454544,99.318184,95.727272,98.000000,91.593040,1226456
2018-04-30,98.909088,99.727272,98.000000,99.000000,92.527664,625959
2018-05-02,100.000000,100.000000,95.272728,95.954544,89.681313,2877442
2018-05-03,96.318184,96.318184,94.636360,95.272728,89.044067,425788
2018-05-04,95.272728,95.454544,93.909088,94.454544,88.279381,535081
2018-05-07,95.227272,97.181816,93.090912,95.818184,89.553864,2196257
2018-05-08,96.636360,97.500000,95.590912,96.772728,90.445999,1061474
2018-05-09,97.181816,97.181816,94.136360,94.363632,88.194405,3551622
2018-05-10,94.500000,95.272728,88.909088,90.909088,84.965714,4044550
2018-05-11,91.000000,91.772728,90.136360,90.954544,85.008194,778199
2018-05-14,91.818184,92.318184,89.863632,90.409088,84.498390,479123
2018-05-15,90.000000,91.818184,89.000000,90.681816,84.753296,607391
2018-05-16,90.454544,91.363632,90.045456,90.500000,84.583366,1484011
2018-05-17,89.818184,91.181816,89.818184,90.409088,84.498390,652179
2018-05-18,90.590912,91.181816,90.045456,90.409088,84.498390,842974
2018-05-21,90.181816,91.045456,87.772728,88.318184,82.544189,1066200
2018-05-22,88.590912,90.000000,88.090912,89.045456,83.223923,506947
2018-05-23,89.454544,89.636360,89.090912,89.227272,83.393845,417611
2018-05-24,89.136360,89.454544,85.272728,86.545456,80.887360,1073136
2018-05-25,85.818184,93.090912,85.181816,90.318184,84.413445,7365372
2018-05-28,89.318184,91.636360,87.590912,90.272728,84.370949,3168740
2018-05-29,89.818184,92.272728,89.181816,91.954544,85.942810,1052683
2018-05-30,91.181816,95.181816,90.636360,94.409088,88.236893,1134886
2018-05-31,94.409088,98.545456,94.409088,95.545456,89.298965,2047955
2018-06-01,94.454544,97.545456,94.454544,96.136360,89.851234,1016862
2018-06-04,95.636360,97.272728,94.545456,94.772728,88.576759,1933367
2018-06-05,93.909088,94.227272,92.954544,93.636360,87.514687,951513
2018-06-06,94.000000,94.454544,92.454544,94.090912,87.939514,1222161
2018-06-07,94.545456,96.136360,94.545456,95.000000,88.789169,1153724
2018-06-08,94.545456,95.818184,94.090912,95.272728,89.044067,287679
2018-06-11,95.454544,97.045456,95.272728,96.181816,89.893723,489662
2018-06-12,96.318184,98.681816,96.000000,98.090912,91.678017,1609639
2018-06-13,98.227272,98.636360,96.818184,97.727272,91.338142,574821
2018-06-14,97.909088,98.363632,96.000000,96.409088,90.106133,463146
2018-06-15,96.363632,96.863632,93.772728,94.863632,88.661720,1086765
2018-06-18,93.636360,94.772728,91.863632,92.045456,86.027779,844394
2018-06-19,92.181816,93.954544,91.681816,92.090912,86.070274,760644
2018-06-20,93.227272,93.545456,91.454544,91.909088,85.900330,390017
2018-06-21,92.000000,92.909088,91.090912,92.590912,86.537582,351374
2018-06-22,92.636360,97.090912,92.227272,96.363632,90.063652,1140334
2018-06-25,96.818184,97.272728,94.636360,95.681816,89.426407,565391
2018-06-26,97.227272,97.909088,93.545456,94.818184,88.619240,1309107
2018-06-27,95.454544,95.818184,92.227272,94.681816,88.491783,814790
2018-06-28,95.000000,95.000000,92.818184,93.681816,87.557167,557346
2018-06-29,94.363632,94.545456,92.727272,94.272728,88.109444,313261
2018-07-02,94.545456,94.545456,92.090912,92.409088,86.367645,259013
2018-07-03,92.727272,94.181816,92.045456,93.500000,87.387230,413019
2018-07-04,93.590912,93.590912,91.727272,92.045456,86.027779,386185
2018-07-05,91.818184,92.727272,89.909088,90.045456,84.158546,625890
2018-07-06,89.954544,91.454544,89.545456,90.954544,85.008194,800108
2018-07-09,91.000000,93.636360,90.545456,93.000000,86.919922,623257
2018-07-10,92.272728,95.636360,92.272728,94.136360,87.981995,931022
2018-07-11,94.090912,94.090912,92.318184,92.818184,87.255585,352847
2018-07-12,93.227272,93.636360,91.818184,92.500000,86.956467,478293
2018-07-13,92.818184,93.090912,90.909088,91.318184,85.845474,375557
2018-07-16,90.500000,91.318184,89.590912,90.227272,84.819939,717189
2018-07-17,90.181816,92.227272,89.545456,91.000000,85.546356,761890
2018-07-18,91.909088,91.909088,89.181816,90.272728,84.862671,602452
2018-07-19,90.772728,91.272728,89.090912,89.227272,83.879875,452062
2018-07-20,89.272728,90.090912,88.363632,88.863632,83.538025,388188
2018-07-23,89.818184,90.181816,89.090912,89.681816,84.307175,295676
2018-07-24,90.045456,91.136360,89.727272,90.590912,85.161781,472968
2018-07-25,90.909088,91.545456,87.454544,89.818184,84.435371,5944037
2018-07-26,90.272728,90.909088,87.818184,89.454544,84.093521,1419680
2018-07-27,90.045456,90.454544,88.636360,88.954544,83.623489,1327891
2018-07-30,89.090912,90.363632,88.681816,89.136360,83.794403,1951095
2018-07-31,89.500000,92.818184,88.954544,90.954544,85.503632,3116345
2018-08-01,91.636360,99.818184,91.272728,97.227272,91.400429,5404738
2018-08-02,97.636360,98.136360,94.590912,95.681816,89.947594,1564113
2018-08-03,96.272728,97.272728,95.136360,95.772728,90.033058,1839897
2018-08-06,95.863632,97.136360,94.090912,95.136360,89.434830,761171
2018-08-07,95.272728,98.181816,94.636360,95.500000,89.776672,2005168
2018-08-08,96.090912,96.818184,94.363632,94.818184,89.135719,1528006
2018-08-09,95.409088,96.545456,94.090912,94.409088,88.751137,1353748
2018-08-10,95.090912,95.090912,93.181816,94.272728,88.622948,862096
2018-08-13,93.545456,93.545456,91.181816,92.909088,87.341034,2097198
2018-08-14,97.900002,100.900002,95.150002,100.099998,94.100998,3951401
2018-08-16,100.000000,100.900002,98.199997,98.900002,92.972908,1016695
2018-08-17,98.550003,100.300003,98.500000,99.599998,93.630959,1377127
2018-08-20,100.000000,100.500000,98.900002,99.199997,93.254929,552091
2018-08-21,99.000000,99.800003,98.099998,98.650002,92.737900,482477
2018-08-23,99.099998,99.099998,97.099998,97.800003,91.938835,504318
2018-08-24,97.199997,98.400002,95.750000,96.099998,90.340706,769993
2018-08-27,96.800003,96.800003,94.599998,94.900002,89.212631,980274
2018-08-28,95.000000,95.500000,93.000000,93.349998,87.755524,1296598
2018-08-29,93.750000,94.900002,93.199997,93.550003,87.943535,510132
2018-08-30,94.099998,95.199997,92.400002,94.250000,88.601585,1605040
2018-08-31,94.650002,94.750000,92.900002,93.599998,87.990540,990690
2018-09-03,93.949997,94.400002,93.199997,93.449997,87.849525,484264
2018-09-04,93.500000,94.000000,91.900002,92.000000,86.486427,688453
2018-09-05,92.550003,92.550003,90.000000,90.750000,85.311340,659887
2018-09-06,91.000000,94.199997,90.800003,91.699997,86.204407,852279
2018-09-07,92.300003,93.000000,91.250000,92.300003,86.768456,461304
2018-09-10,92.300003,93.000000,91.250000,92.300003,86.768456,546729
2018-09-11,92.900002,92.900002,88.400002,89.000000,83.666214,1194217
2018-09-12,89.750000,91.099998,87.699997,90.550003,85.123337,997414
2018-09-14,90.250000,91.500000,89.750000,91.150002,85.687370,921063
2018-09-17,90.949997,91.500000,89.900002,90.599998,85.170326,826075
2018-09-18,90.599998,91.349998,89.000000,89.199997,83.854233,1334180
2018-09-19,89.000000,89.699997,88.050003,88.849998,83.525208,1008968
2018-09-21,88.949997,89.800003,83.000000,84.500000,79.435905,2401197
2018-09-24,86.000000,86.000000,81.199997,82.000000,77.085724,1342828
2018-09-25,82.099998,83.000000,81.099998,82.400002,77.461761,2042631
2018-09-26,82.400002,83.300003,81.099998,81.349998,76.474686,1717332
2018-09-27,81.699997,82.000000,80.300003,81.050003,76.192665,2081231
2018-09-28,81.099998,81.449997,75.000000,77.699997,73.043427,2636038
2018-10-01,75.199997,81.099998,73.500000,80.000000,75.205597,2380340
2018-10-03,80.949997,80.949997,78.449997,79.800003,75.017586,1782958
2018-10-04,79.199997,79.650002,77.250000,79.199997,74.453537,2189922
2018-10-05,78.949997,79.849998,77.400002,77.900002,73.231445,1608924
2018-10-08,77.349998,81.099998,76.300003,77.849998,73.184441,6231014
2018-10-09,78.000000,78.400002,77.199997,77.750000,73.090439,4380212
2018-10-10,77.699997,78.199997,77.199997,77.599998,72.949417,1618096
2018-10-11,75.550003,76.949997,74.699997,75.000000,70.505249,1125175
2018-10-12,75.300003,76.699997,74.349998,74.849998,70.364227,1016642
2018-10-15,75.500000,75.800003,74.000000,74.449997,69.988197,619985
2018-10-16,75.050003,77.500000,74.849998,77.000000,72.385384,3222483
2018-10-17,78.050003,79.500000,77.000000,77.349998,72.714409,1599120
2018-10-19,76.000000,77.800003,75.599998,76.000000,71.445320,1145131
2018-10-22,76.650002,78.050003,75.349998,75.900002,71.351311,821677
2018-10-23,76.099998,76.650002,75.199997,75.349998,70.834259,610017
2018-10-24,75.750000,77.199997,75.349998,76.550003,71.962349,3156571
2018-10-25,75.750000,76.650002,75.500000,75.750000,71.210297,4252316
2018-10-26,76.199997,77.000000,74.800003,76.300003,71.727333,2580697
2018-10-29,77.000000,78.199997,75.550003,78.000000,73.325455,3477646
2018-10-30,77.849998,79.500000,77.550003,79.099998,74.359520,898226
2018-10-31,78.500000,81.000000,78.199997,79.750000,74.970573,858441
2018-11-01,79.750000,80.000000,77.500000,78.199997,73.513458,574813
2018-11-02,78.199997,79.300003,78.000000,78.650002,73.936501,756046
2018-11-05,78.199997,79.599998,78.000000,78.949997,74.218521,514671
2018-11-06,78.550003,79.050003,78.400002,78.650002,73.936501,1033693
2018-11-07,79.699997,80.800003,79.050003,80.300003,75.487617,243541
2018-11-09,80.000000,83.400002,79.300003,82.000000,77.085724,1816050
2018-11-12,82.400002,82.500000,80.500000,81.300003,76.427689,727817
2018-11-13,80.449997,82.000000,79.500000,81.699997,76.803703,999278
2018-11-14,81.800003,82.300003,80.750000,81.550003,76.662704,997131
2018-11-15,82.000000,82.550003,80.699997,82.300003,77.367752,976763
2018-11-16,82.300003,83.199997,81.699997,82.449997,77.508766,1030137
2018-11-19,82.000000,82.750000,81.599998,81.949997,77.038727,442240
2018-11-20,81.800003,81.849998,79.800003,80.250000,75.440598,468674
2018-11-21,80.099998,84.349998,80.000000,82.500000,77.555763,725423
2018-11-22,83.000000,83.500000,80.800003,81.099998,76.239670,1154845
2018-11-26,80.650002,81.150002,77.800003,78.699997,73.983490,608989
2018-11-27,78.550003,80.300003,78.500000,79.800003,75.017586,955714
2018-11-28,79.349998,79.800003,78.300003,78.599998,73.889481,301605
2018-11-29,79.000000,80.500000,77.400002,80.199997,75.393600,1662051
2018-11-30,79.699997,80.599998,78.599998,79.000000,74.265526,2005120
2018-12-03,79.650002,79.650002,78.099998,79.150002,74.406540,578703
2018-12-04,79.349998,80.000000,78.400002,79.650002,74.876572,629834
2018-12-05,79.449997,79.449997,78.400002,78.699997,73.983490,608136
2018-12-06,78.699997,78.699997,77.500000,77.849998,73.184441,449506
2018-12-07,77.550003,78.849998,77.500000,77.750000,73.090439,871152
2018-12-10,77.000000,77.699997,76.500000,77.000000,72.385384,563647
2018-12-11,76.599998,77.849998,76.250000,77.349998,72.714409,624883
2018-12-12,78.800003,80.199997,78.050003,79.949997,75.158585,667410
2018-12-13,80.750000,82.500000,79.550003,81.849998,76.944717,2030083
2018-12-14,81.800003,84.199997,80.599998,83.650002,78.636848,951640
2018-12-17,84.000000,84.000000,82.849998,83.500000,78.495834,1073830
2018-12-18,83.000000,84.800003,82.599998,84.550003,79.482910,1035937
2018-12-19,84.750000,86.900002,83.199997,86.000000,80.846008,1904553
2018-12-20,85.849998,86.300003,84.900002,85.199997,80.093948,406919
2018-12-21,84.699997,86.000000,84.599998,85.000000,79.905937,669866
2018-12-24,85.000000,86.349998,84.849998,85.300003,80.187965,526836
2018-12-26,84.949997,85.849998,83.699997,85.550003,80.422981,382226
2018-12-27,85.599998,86.800003,85.500000,86.150002,80.987030,805609
2018-12-28,86.099998,88.199997,85.300003,87.650002,82.397125,522642
2018-12-31,87.750000,89.400002,87.000000,89.000000,83.666214,2620309
2019-01-01,88.500000,91.000000,87.699997,90.400002,84.982315,898237
2019-01-02,90.449997,93.199997,89.800003,91.750000,86.251411,1400459
2019-01-03,92.000000,92.000000,91.000000,91.449997,85.969391,630763
2019-01-04,91.400002,91.400002,89.050003,89.900002,84.512283,660065
2019-01-07,91.000000,92.900002,89.650002,92.050003,86.533440,1037595
2019-01-08,92.000000,92.900002,89.900002,92.500000,86.956467,716176
2019-01-09,92.349998,93.250000,92.000000,92.750000,87.191475,415701
2019-01-10,92.750000,93.250000,92.099998,93.099998,87.520508,360001
2019-01-11,93.849998,95.000000,93.000000,94.099998,88.460571,722112
2019-01-14,94.000000,94.000000,92.449997,92.949997,87.379494,349893
2019-01-15,93.150002,93.250000,90.650002,92.050003,86.533440,729510
2019-01-16,91.849998,92.849998,90.449997,91.199997,85.734375,714820
2019-01-17,90.949997,92.849998,90.949997,91.900002,86.392418,539900
2019-01-18,91.849998,92.500000,91.500000,92.099998,86.580437,861228
2019-01-21,92.000000,92.949997,91.349998,92.050003,86.533440,586167
2019-01-22,92.000000,92.699997,90.199997,92.300003,86.768456,629554
2019-01-23,92.050003,92.400002,91.750000,92.000000,86.486427,691997
2019-01-24,92.000000,92.250000,91.699997,92.000000,86.486427,607901
2019-01-25,92.349998,92.550003,91.500000,92.000000,86.486427,562583
2019-01-28,91.500000,92.000000,87.449997,89.150002,83.807220,1266762
2019-01-29,89.099998,90.300003,88.699997,89.650002,84.277260,550286
2019-01-30,89.500000,90.199997,86.099998,86.949997,81.739075,822203
2019-01-31,87.099998,88.800003,87.050003,87.949997,82.679146,288406
2019-02-01,87.699997,89.650002,87.050003,89.000000,83.666214,426484
2019-02-04,89.199997,89.199997,85.199997,85.949997,80.799011,570531
2019-02-05,86.199997,87.300003,85.000000,86.250000,81.081032,424766
2019-02-06,86.199997,86.900002,84.849998,85.550003,80.422981,1394015
2019-02-07,85.550003,87.400002,85.300003,85.650002,80.516991,1101033
2019-02-08,85.699997,85.900002,85.000000,85.400002,80.281975,337375
2019-02-11,85.400002,86.000000,84.699997,85.449997,80.328964,690755
2019-02-12,85.599998,85.650002,80.000000,82.500000,77.555763,2152952
2019-02-14,70.000000,70.000000,63.200001,67.699997,63.642727,25195066
2019-02-15,68.000000,71.199997,68.000000,68.699997,64.582794,4352121
2019-02-18,70.000000,70.000000,65.800003,66.349998,62.373634,1345368
2019-02-19,66.000000,67.250000,65.750000,66.000000,62.044609,742130
2019-02-20,66.250000,67.000000,66.250000,66.650002,62.655655,596201
2019-02-21,67.000000,67.849998,66.300003,67.500000,63.454720,930671
2019-02-22,67.449997,67.550003,66.750000,67.099998,63.078693,571130
2019-02-25,67.599998,68.900002,66.650002,68.099998,64.018761,854572
2019-02-26,67.949997,68.500000,66.099998,68.099998,64.018761,835591
2019-02-27,68.400002,70.449997,68.000000,68.699997,64.582794,912907
2019-02-28,68.800003,69.900002,68.150002,69.150002,65.005836,1053098
2019-03-01,69.800003,69.900002,68.400002,68.949997,64.817818,726635
2019-03-05,70.000000,72.250000,68.849998,72.050003,67.732040,3393655
2019-03-06,73.650002,74.250000,70.650002,71.050003,66.791969,2724657
2019-03-07,71.800003,72.050003,70.500000,70.699997,66.462944,746202
2019-03-08,71.400002,71.449997,68.750000,69.449997,65.287849,668812
2019-03-11,69.449997,70.699997,69.099998,69.949997,65.757881,2132688
2019-03-12,70.599998,74.250000,70.099998,73.550003,69.142143,2260391
2019-03-13,74.099998,74.400002,71.000000,71.449997,67.167984,1324666
2019-03-14,71.800003,72.500000,71.150002,71.300003,67.026985,600357
2019-03-15,71.300003,74.900002,71.150002,73.050003,68.672112,3170748
2019-03-18,73.050003,73.099998,71.500000,71.550003,67.262001,731821
2019-03-19,71.500000,72.900002,71.000000,71.500000,67.214996,660485
2019-03-20,71.500000,71.849998,70.500000,70.900002,66.650963,989072
2019-03-22,70.849998,71.750000,69.400002,69.750000,65.569878,673986
2019-03-25,69.699997,69.699997,68.599998,68.900002,64.770821,407702
2019-03-26,69.250000,69.500000,68.500000,68.699997,64.582794,476181
