Date,Open,High,Low,Close,Adj Close,Volume
2018-02-09,951.349976,998.000000,951.349976,973.549988,846.312500,1086075
2018-02-12,1000.099976,1000.250000,971.400024,985.099976,856.353027,1436715
2018-02-14,992.000000,1026.900024,981.400024,998.400024,867.914856,1579126
2018-02-15,1001.900024,1015.500000,973.599976,979.549988,851.528503,929208
2018-02-16,983.849976,986.900024,920.000000,925.099976,806.252502,1996290
2018-02-19,929.000000,929.500000,871.849976,887.799988,773.744385,2692590
2018-02-20,891.000000,922.000000,888.450012,909.049988,792.264343,1907738
2018-02-21,918.849976,937.900024,909.700012,932.849976,813.006775,1671516
2018-02-22,929.250000,929.500000,903.150024,908.299988,791.610779,1563651
2018-02-23,914.000000,931.950012,908.849976,928.549988,809.259155,852264
2018-02-26,930.000000,956.500000,921.000000,948.099976,826.297424,1210962
2018-02-27,950.000000,955.900024,929.599976,950.500000,828.389343,935091
2018-02-28,938.000000,938.000000,921.000000,927.799988,808.605530,1038261
2018-03-01,920.000000,939.000000,904.700012,916.650024,798.888000,732700
2018-03-05,915.000000,924.000000,908.150024,912.250000,795.053345,624119
2018-03-06,922.000000,944.900024,916.650024,926.799988,807.734009,1701591
2018-03-07,930.000000,930.000000,885.000000,890.549988,776.141052,1549813
2018-03-08,896.250000,910.000000,870.000000,898.400024,782.982544,1771894
2018-03-09,907.000000,907.049988,872.549988,879.299988,766.336487,1641001
2018-03-12,889.900024,900.900024,881.299988,893.000000,778.276245,1531117
2018-03-13,889.900024,906.000000,880.000000,900.250000,784.594910,1310159
2018-03-14,890.599976,944.400024,890.599976,931.599976,811.917358,2102164
2018-03-15,940.000000,948.950012,917.099976,920.700012,802.417603,1665722
2018-03-16,921.000000,925.299988,897.549988,903.150024,787.122498,2564212
2018-03-19,903.349976,914.000000,886.000000,907.299988,790.739197,1271551
2018-03-20,910.000000,910.000000,888.150024,892.200012,777.579041,1006750
2018-03-21,894.500000,907.799988,866.000000,872.849976,760.714966,1666802
2018-03-22,880.000000,881.500000,845.000000,848.250000,741.398926,1767625
2018-03-23,830.000000,836.000000,803.299988,831.250000,726.540283,1422906
2018-03-26,834.000000,868.849976,814.049988,864.900024,755.951538,1632356
2018-03-27,869.950012,872.349976,852.000000,863.000000,754.290833,1690585
2018-03-28,858.000000,859.099976,837.049988,848.599976,741.704773,1538269
2018-04-02,850.900024,863.900024,845.099976,860.000000,751.668823,919291
2018-04-03,858.000000,901.500000,853.299988,894.000000,781.385864,2855127
2018-04-04,893.000000,895.000000,855.099976,860.950012,752.499084,1438630
2018-04-05,868.500000,879.799988,867.049988,873.049988,763.074890,1284847
2018-04-06,872.099976,896.000000,869.000000,889.799988,777.714905,1559116
2018-04-09,890.000000,904.000000,874.049988,878.849976,768.144165,1430752
2018-04-10,880.150024,886.599976,871.400024,878.049988,767.445007,903949
2018-04-11,879.500000,884.750000,866.500000,873.849976,763.774109,823764
2018-04-12,873.000000,888.450012,859.000000,862.200012,753.591614,1407226
2018-04-13,869.799988,885.900024,863.500000,879.799988,768.974548,1560005
2018-04-16,877.099976,895.000000,870.900024,888.900024,776.928284,1194190
2018-04-17,892.099976,893.950012,875.000000,879.150024,768.406555,1047147
2018-04-18,888.000000,906.000000,875.650024,899.549988,786.236694,2886581
2018-04-19,903.000000,923.849976,896.650024,915.349976,800.046570,2467766
2018-04-20,911.900024,912.849976,882.299988,885.400024,773.869263,1274126
2018-04-23,889.000000,890.900024,875.400024,879.400024,768.625061,920163
2018-04-24,878.000000,892.250000,861.950012,868.200012,758.835754,1161997
2018-04-25,869.700012,875.000000,858.200012,864.450012,755.558167,962446
2018-04-26,864.450012,879.549988,860.000000,875.349976,765.085022,1118526
2018-04-27,878.000000,888.000000,868.400024,871.650024,761.851318,889800
2018-04-30,871.500000,882.599976,871.500000,879.799988,768.974548,502573
2018-05-02,885.349976,906.000000,863.349976,871.799988,761.982239,1858861
2018-05-03,873.599976,880.900024,854.549988,858.849976,750.663635,1188472
2018-05-04,858.500000,867.750000,853.150024,863.500000,754.727844,710447
2018-05-07,869.000000,885.900024,860.200012,883.150024,771.902588,1027583
2018-05-08,887.000000,887.000000,867.549988,874.150024,764.036377,664193
2018-05-09,875.049988,887.950012,866.150024,870.049988,760.452820,831099
2018-05-10,871.700012,877.849976,852.000000,855.200012,747.473267,733478
2018-05-11,860.000000,881.000000,838.000000,868.500000,759.098022,1693466
2018-05-14,905.000000,977.799988,901.650024,963.250000,841.912781,11010934
2018-05-15,955.000000,986.900024,946.299988,967.150024,845.321411,4248695
2018-05-16,963.000000,982.200012,955.349976,978.250000,855.023132,2201404
2018-05-17,979.000000,999.000000,966.500000,974.849976,852.051514,2860709
2018-05-18,971.599976,976.150024,947.299988,952.299988,832.341980,1308284
2018-05-21,955.000000,956.099976,931.000000,939.849976,821.460327,1415004
2018-05-22,940.000000,960.000000,939.849976,946.950012,827.666016,1132120
2018-05-23,946.950012,954.400024,929.250000,936.849976,818.838196,952170
2018-05-24,931.049988,944.450012,923.150024,935.049988,817.264893,688541
2018-05-25,938.099976,958.000000,929.200012,950.049988,830.375366,887884
2018-05-28,968.000000,968.000000,933.450012,942.150024,823.470581,1028036
2018-05-29,940.000000,951.349976,932.099976,940.200012,821.766296,964670
2018-05-30,938.000000,946.950012,930.099976,936.250000,818.313782,718883
2018-05-31,939.799988,940.950012,914.000000,917.599976,802.013123,891362
2018-06-01,920.000000,929.349976,855.549988,886.549988,774.874329,1602686
2018-06-04,899.000000,926.000000,892.500000,920.500000,804.547729,3220041
2018-06-05,915.900024,929.700012,894.500000,902.500000,788.815247,1313360
2018-06-06,904.000000,923.500000,896.299988,901.450012,787.897461,1573889
2018-06-07,906.799988,932.099976,905.000000,928.900024,811.889587,1126381
2018-06-08,929.500000,941.000000,915.750000,921.150024,805.115784,1606003
2018-06-11,929.000000,929.000000,911.049988,918.099976,802.450012,721519
2018-06-12,918.000000,942.000000,911.500000,938.099976,819.930664,957683
2018-06-13,938.000000,950.000000,929.099976,932.750000,815.254578,1125687
2018-06-14,932.000000,933.700012,907.650024,912.250000,797.337036,1054505
2018-06-15,911.000000,922.000000,905.150024,908.250000,793.840881,959908
2018-06-18,910.049988,912.500000,880.000000,883.049988,771.815186,1373908
2018-06-19,875.000000,883.000000,857.000000,861.900024,753.329285,1514817
2018-06-20,864.549988,871.250000,835.299988,839.400024,733.663635,1602532
2018-06-21,837.000000,863.400024,825.450012,840.200012,734.362915,4150664
2018-06-22,838.000000,849.849976,831.349976,836.099976,730.779297,1999138
2018-06-25,831.500000,840.799988,798.250000,804.650024,703.291077,2256991
2018-06-26,799.000000,818.799988,786.000000,810.900024,708.753662,3073456
2018-06-27,808.250000,821.000000,795.000000,801.049988,700.144470,2185435
2018-06-28,800.000000,809.900024,776.000000,779.049988,680.915710,2098237
2018-06-29,783.200012,793.200012,777.950012,782.299988,683.756409,1508172
2018-07-02,784.000000,805.750000,778.200012,781.950012,683.450378,2225664
2018-07-03,783.000000,796.000000,774.650024,793.099976,693.195984,1151034
2018-07-04,796.000000,800.000000,781.200012,792.849976,692.977295,1328667
2018-07-05,790.000000,801.950012,765.349976,770.799988,673.704895,1247504
2018-07-06,768.500000,803.200012,761.650024,794.099976,694.069885,1753706
2018-07-09,799.000000,816.799988,799.000000,812.900024,710.501770,1769175
2018-07-10,813.400024,822.599976,806.000000,809.349976,707.398926,1039636
2018-07-11,809.049988,816.200012,795.099976,800.299988,699.488953,1211003
2018-07-12,806.900024,812.500000,784.150024,787.799988,688.563538,952713
2018-07-13,790.000000,796.000000,777.650024,785.750000,686.771729,937282
2018-07-16,785.000000,787.400024,736.750000,744.000000,650.280884,1496471
2018-07-17,745.950012,767.349976,724.450012,764.200012,667.936279,1509119
2018-07-18,761.200012,786.700012,745.000000,779.049988,680.915710,1915236
2018-07-19,780.000000,781.200012,742.650024,754.250000,659.239624,1140240
2018-07-20,758.700012,772.500000,752.000000,761.400024,665.489075,921369
2018-07-23,763.000000,790.000000,762.000000,781.400024,682.969727,1397780
2018-07-24,790.500000,798.099976,773.349976,787.599976,688.388672,1533807
2018-07-25,788.000000,792.250000,758.599976,765.450012,669.028992,1771204
2018-07-26,760.000000,771.950012,754.150024,766.750000,670.165100,1123004
2018-07-27,769.950012,777.099976,763.049988,773.849976,676.370789,1183524
2018-07-30,778.000000,788.250000,772.000000,774.500000,676.938782,1410274
2018-07-31,776.250000,776.250000,764.049988,772.299988,675.015869,1419025
2018-08-01,773.950012,798.400024,773.700012,792.599976,692.758911,1382661
2018-08-02,795.000000,807.099976,786.000000,799.299988,698.614929,1835396
2018-08-03,806.000000,810.950012,801.099976,805.500000,704.033997,956430
2018-08-06,808.000000,817.950012,798.900024,807.750000,706.000488,974388
2018-08-07,810.500000,819.250000,807.000000,813.799988,711.288330,738689
2018-08-08,807.900024,830.000000,806.549988,819.150024,715.964478,1668217
2018-08-09,822.000000,834.000000,812.049988,830.549988,725.928345,879309
2018-08-10,834.900024,836.000000,822.200012,826.200012,722.126526,1403854
2018-08-13,835.000000,835.000000,757.000000,762.700012,666.625244,7274698
2018-08-14,766.000000,782.900024,753.799988,778.950012,680.828369,3588530
2018-08-16,778.000000,791.950012,770.000000,785.250000,686.334656,1974728
2018-08-17,792.000000,797.799988,781.000000,788.950012,689.568604,1402773
2018-08-20,785.250000,794.849976,780.000000,792.650024,697.221313,1099298
2018-08-21,795.000000,809.599976,785.700012,799.099976,702.894714,2370038
2018-08-23,802.000000,808.450012,791.849976,796.150024,700.299866,1705339
2018-08-24,800.000000,800.000000,766.150024,769.000000,676.418457,2693673
2018-08-27,769.549988,775.000000,765.000000,768.849976,676.286499,1491964
2018-08-28,771.049988,782.799988,765.250000,771.799988,678.881409,1772375
2018-08-29,773.000000,778.000000,765.799988,768.049988,675.583008,817913
2018-08-30,763.000000,774.500000,760.849976,765.000000,672.900024,1246447
2018-08-31,768.799988,772.799988,761.400024,766.200012,673.955688,951479
2018-09-03,775.000000,791.900024,767.049988,778.150024,684.466919,1371446
2018-09-04,777.000000,781.049988,715.799988,723.549988,636.440308,2733473
2018-09-05,720.000000,733.950012,702.450012,720.299988,633.581482,2182780
2018-09-06,722.000000,727.650024,692.349976,697.799988,613.790405,4635427
2018-09-07,693.250000,699.750000,681.049988,694.950012,611.283569,2542904
2018-09-10,693.000000,702.000000,687.099976,691.349976,608.117004,1273816
2018-09-11,697.950012,697.950012,657.400024,666.700012,586.434692,3409869
2018-09-12,669.000000,684.349976,655.549988,680.349976,598.441284,2350925
2018-09-14,682.200012,693.000000,681.000000,687.950012,605.126282,1096951
2018-09-17,685.000000,685.599976,671.250000,674.849976,593.603394,1310606
2018-09-18,678.549988,685.450012,670.250000,672.500000,591.536316,918190
2018-09-19,683.700012,683.700012,649.099976,655.150024,576.275085,1840229
2018-09-21,660.200012,670.000000,557.000000,664.099976,584.147644,2013841
2018-09-24,668.099976,668.950012,625.700012,632.549988,556.396057,1279338
2018-09-25,631.250000,644.900024,622.000000,639.900024,562.861145,1293877
2018-09-26,649.700012,655.500000,632.849976,635.000000,558.551086,1198987
2018-09-27,642.000000,646.750000,616.400024,620.000000,545.356934,1805574
2018-09-28,623.000000,627.599976,597.450012,614.250000,540.299194,1835618
2018-10-01,610.549988,660.250000,594.799988,653.650024,574.955750,1674675
2018-10-03,649.799988,662.500000,622.500000,628.500000,552.833618,1678602
2018-10-04,611.500000,645.200012,611.500000,638.599976,561.717651,1636830
2018-10-05,635.000000,639.500000,602.000000,610.549988,537.044678,1817267
2018-10-08,606.000000,627.700012,587.250000,619.650024,545.049011,1606358
2018-10-09,624.799988,628.049988,599.000000,610.700012,537.176514,1459709
2018-10-10,613.200012,648.900024,612.200012,643.549988,566.071655,1317224
2018-10-11,632.000000,659.000000,610.200012,636.500000,559.870483,2237762
2018-10-12,654.000000,657.000000,638.750000,653.950012,575.219604,895866
2018-10-15,656.799988,667.000000,640.000000,649.450012,571.261414,1604860
2018-10-16,652.900024,681.000000,649.049988,670.450012,589.733154,1303962
2018-10-17,675.000000,675.400024,649.349976,654.099976,575.351440,1051869
2018-10-19,655.000000,669.599976,624.150024,640.900024,563.740784,1387550
2018-10-22,643.400024,654.049988,628.599976,641.299988,564.092468,1172851
2018-10-23,635.750000,639.900024,623.099976,632.200012,556.088074,1104021
2018-10-24,641.000000,651.549988,627.200012,648.349976,570.293762,1145474
2018-10-25,642.000000,643.950012,611.000000,615.400024,541.310791,2397886
2018-10-26,616.650024,635.450012,601.500000,620.099976,545.444824,1388966
2018-10-29,617.000000,653.849976,608.099976,649.349976,571.173340,1361228
2018-10-30,647.549988,668.700012,640.299988,651.450012,573.020630,1210908
2018-10-31,655.400024,661.599976,630.000000,650.750000,572.404785,1470385
2018-11-01,653.500000,674.700012,651.650024,672.299988,591.360474,1395195
2018-11-02,680.000000,683.700012,656.000000,663.200012,583.356018,2037639
2018-11-05,658.000000,658.000000,612.099976,618.000000,543.597778,4985520
2018-11-06,618.000000,627.400024,605.000000,607.549988,534.405823,2368118
2018-11-07,610.099976,614.799988,608.299988,609.799988,536.384888,258661
2018-11-09,604.000000,632.400024,602.049988,623.799988,548.699463,2075753
2018-11-12,624.950012,632.650024,615.099976,618.049988,543.641663,1036722
2018-11-13,615.000000,620.000000,605.000000,611.299988,537.704407,1279624
2018-11-14,614.000000,630.549988,607.250000,613.750000,542.076233,1803487
2018-11-15,613.750000,618.549988,594.750000,596.599976,526.929077,1935051
2018-11-16,596.599976,615.500000,584.000000,608.150024,537.130310,2642885
2018-11-19,613.200012,622.299988,609.650024,617.049988,544.990967,1209850
2018-11-20,614.400024,623.500000,606.500000,609.049988,537.925110,1519601
2018-11-21,608.000000,627.000000,608.000000,621.349976,548.788635,1155435
2018-11-22,625.000000,625.000000,598.250000,600.049988,529.976135,2196166
2018-11-26,601.549988,609.799988,593.750000,602.400024,532.051819,1780157
2018-11-27,603.500000,613.400024,598.099976,611.799988,540.353943,1510252
2018-11-28,614.900024,618.500000,605.250000,610.650024,539.338318,1121991
2018-11-29,612.099976,619.750000,605.000000,616.250000,544.284302,1524447
2018-11-30,611.549988,611.549988,587.049988,591.549988,522.468872,3289607
2018-12-03,594.750000,601.200012,589.299988,595.150024,525.648438,1216634
2018-12-04,595.200012,603.799988,585.599976,590.049988,521.143921,1245127
2018-12-05,589.650024,593.549988,568.200012,573.849976,506.835846,2056326
2018-12-06,571.450012,596.650024,565.000000,590.700012,521.717957,2957408
2018-12-07,591.000000,598.849976,578.700012,594.450012,525.030212,2028229
2018-12-10,586.799988,586.799988,573.299988,575.049988,507.895630,995614
2018-12-11,566.000000,579.500000,552.849976,559.750000,494.382416,2653942
2018-12-12,560.000000,570.849976,558.000000,566.799988,500.609100,2017692
2018-12-13,570.299988,577.700012,557.650024,560.700012,495.221466,1700878
2018-12-14,558.799988,578.750000,554.700012,575.549988,508.337280,2321754
2018-12-17,575.549988,582.500000,569.099976,574.400024,507.321564,1435521
2018-12-18,572.000000,590.400024,570.000000,588.849976,520.084045,2031643
2018-12-19,592.500000,599.500000,586.450012,596.900024,527.194031,1470396
2018-12-20,595.000000,607.000000,593.000000,596.849976,527.149780,1388554
2018-12-21,599.000000,606.750000,585.500000,590.900024,521.894653,1018579
2018-12-24,595.049988,598.900024,575.200012,576.950012,509.573700,1228147
2018-12-26,578.700012,580.000000,554.000000,575.299988,508.116455,2305953
2018-12-27,578.000000,591.349976,577.250000,586.200012,517.743591,1479694
2018-12-28,591.000000,618.500000,588.200012,615.299988,543.445251,3387769
2018-12-31,619.049988,620.450012,605.549988,607.750000,536.776917,2495824
2019-01-01,610.799988,614.500000,603.450012,607.849976,536.865356,1393145
2019-01-02,607.700012,612.849976,598.450012,604.599976,533.994690,1205671
2019-01-03,609.450012,609.450012,583.049988,585.099976,516.771912,1543898
2019-01-04,589.450012,595.950012,585.400024,592.200012,523.042847,1195297
2019-01-07,597.799988,604.400024,592.400024,595.349976,525.825012,854838
2019-01-08,597.250000,602.799988,590.750000,599.849976,529.799377,854643
2019-01-09,601.500000,603.400024,585.099976,588.900024,520.128357,966892
2019-01-10,588.000000,597.700012,588.000000,590.049988,521.143921,727989
2019-01-11,592.000000,594.500000,584.000000,588.900024,520.128357,859286
2019-01-14,588.900024,590.849976,576.000000,579.000000,511.384399,853454
2019-01-15,568.000000,581.250000,568.000000,579.549988,511.870117,1174492
2019-01-16,580.400024,590.000000,571.500000,573.450012,506.482513,1265311
2019-01-17,573.950012,576.450012,563.200012,564.950012,498.975128,1087914
2019-01-18,568.000000,568.000000,513.150024,525.200012,463.867096,6658747
2019-01-21,524.000000,535.750000,509.000000,512.099976,452.296967,4003904
2019-01-22,515.299988,523.200012,510.049988,519.250000,458.611969,2492481
2019-01-23,521.450012,536.900024,520.099976,529.450012,467.620819,3412724
2019-01-24,530.750000,539.650024,521.500000,527.000000,465.456940,2113026
2019-01-25,530.250000,536.599976,486.549988,505.850006,446.776855,3808529
2019-01-28,511.000000,543.500000,493.399994,532.349976,470.182190,4524193
2019-01-29,529.099976,541.700012,521.000000,533.450012,471.153778,2410506
2019-01-30,530.200012,541.150024,525.400024,533.650024,471.330383,1604734
2019-01-31,534.000000,536.799988,520.150024,530.099976,468.194946,1704334
2019-02-01,530.000000,547.299988,523.500000,532.150024,470.005585,1629734
2019-02-04,530.700012,532.299988,514.750000,524.099976,462.895630,1014065
2019-02-05,523.150024,528.650024,513.099976,522.000000,461.040833,1066230
2019-02-06,523.349976,547.900024,516.599976,543.549988,480.074219,1734832
2019-02-07,541.000000,550.000000,530.000000,532.349976,470.182190,1745074
2019-02-08,534.799988,535.599976,518.000000,521.000000,460.157654,1606621
2019-02-11,550.000000,576.700012,535.299988,574.049988,507.012421,12331734
2019-02-12,570.250000,578.500000,558.000000,560.799988,495.309814,4646752
2019-02-14,554.400024,587.000000,544.799988,579.099976,511.472717,4102027
2019-02-15,576.099976,578.049988,538.549988,547.000000,485.216125,3895244
2019-02-18,543.849976,554.349976,540.500000,545.500000,483.885406,2613726
2019-02-19,545.000000,563.450012,537.200012,557.650024,494.663177,3001178
2019-02-20,561.099976,572.400024,556.200012,567.250000,503.178772,2587436
2019-02-21,565.000000,592.000000,562.099976,587.599976,521.230225,2753833
2019-02-22,588.000000,598.500000,582.299988,585.900024,519.722290,3254462
2019-02-25,589.000000,594.599976,581.599976,587.049988,520.742371,1982254
2019-02-26,584.000000,615.900024,571.099976,605.200012,536.842346,4706171
2019-02-27,608.950012,617.650024,590.000000,593.700012,526.641296,4387981
2019-02-28,595.250000,611.799988,587.500000,608.250000,539.547668,3597384
2019-03-01,605.000000,618.000000,605.000000,615.900024,546.333801,2541891
2019-03-05,617.000000,627.900024,613.099976,625.799988,555.115479,2057760
2019-03-06,625.000000,633.750000,615.400024,621.750000,551.523071,2974338
2019-03-07,622.000000,626.950012,610.650024,613.700012,544.382202,1821986
2019-03-08,614.849976,620.200012,591.299988,595.650024,528.371033,2779842
2019-03-11,604.700012,620.000000,597.200012,616.849976,547.176331,3036038
2019-03-12,618.549988,625.750000,613.299988,617.549988,547.797363,2240423
2019-03-13,619.450012,621.750000,609.000000,612.549988,543.362122,1481513
2019-03-14,614.000000,623.650024,603.049988,614.650024,545.224976,2126244
2019-03-15,617.400024,630.750000,610.200012,617.500000,547.753052,3455081
2019-03-18,623.650024,626.549988,613.049988,620.450012,550.369934,1376894
